Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1566079200.0 135.13 320 0 NA NA NA NA NA 859 0 NA NA NA NA NA 1620 572 NA NA NA NA NA 2429 768 NA NA NA NA NA
1566079200.0 135.2 265 0 113 NA NA NA NA 769 0 212 NA NA NA NA 1685 536 1049 NA NA NA NA 3837 2003 3369 NA NA NA NA
1566079200.0 135.3 261 0 112 NA NA NA NA 794 0 212 NA NA NA NA 1787 517 940 NA NA NA NA 5908 1824 2485 NA NA NA NA
1566079200.0 135.4 306 0 113 NA NA NA NA 861 0 210 NA NA NA NA 1564 445 833 NA NA NA NA 2640 750 1385 NA NA NA NA
1566079200.0 135.5 301 0 114 NA NA NA NA 808 0 222 NA NA NA NA 1941 530 1061 NA NA NA NA 4731 1318 6167 NA NA NA NA
1566079200.0 135.6 307 0 117 NA NA NA NA 817 0 229 NA NA NA NA 1924 529 1116 NA NA NA NA 5644 1049 4387 NA NA NA NA
1566079200.0 135.7 305 0 113 NA NA NA NA 847 0 224 NA NA NA NA 1773 525 1025 NA NA NA NA 3498 1037 3501 NA NA NA NA
1566079200.0 135.8 139 NA NA NA NA NA NA 254 NA NA NA NA NA NA 572 NA NA NA NA NA NA 1055 NA NA NA NA NA NA
1566079200.0 135.9 301 0 111 NA NA NA NA 838 0 215 NA NA NA NA 1796 553 959 NA NA NA NA 3486 2023 2802 NA NA NA NA
1566079200.0 1350.0 NA 161 303 0 NA NA NA NA 459 620 0 NA NA NA NA 1691 2362 859 NA NA NA NA 1207 3062 999 NA NA NA
1566079200.0 1351.0 NA 160 301 0 NA NA NA NA 452 679 0 NA NA NA NA 1652 2363 847 NA NA NA NA 1762 2419 1016 NA NA NA
1566079200.0 1352.0 NA 171 314 0 NA NA NA NA 510 645 0 NA NA NA NA 1133 2291 793 NA NA NA NA 960 3158 929 NA NA NA
1566079200.0 1354.0 NA 163 313 0 NA NA NA NA 486 627 0 NA NA NA NA 1640 2527 861 NA NA NA NA 1245 2733 1619 NA NA NA
1566079200.0 1355.0 NA 181 329 0 NA NA NA NA 545 680 0 NA NA NA NA 1115 2693 812 NA NA NA NA 712 2830 981 NA NA NA
1566079200.0 136.721 NA 89 347 0 NA NA NA NA 167 684 0 NA NA NA NA 783 9156 934 NA NA NA NA 2070 4898 1025 NA NA NA
1566079200.0 136.722 NA 84 373 0 NA NA NA NA 170 695 0 NA NA NA NA 708 8712 1264 NA NA NA NA 1819 5073 2684 NA NA NA
1566079200.0 136.723 NA 88 357 0 NA NA NA NA 168 722 0 NA NA NA NA 656 8805 953 NA NA NA NA 926 4135 1034 NA NA NA
1566079200.0 136.724 NA 88 384 0 NA NA NA NA 169 706 0 NA NA NA NA 678 10088 797 NA NA NA NA 1056 5223 869 NA NA NA
1566079200.0 136.725 NA 86 421 0 NA NA NA NA 169 694 0 NA NA NA NA 798 9226 787 NA NA NA NA 2000 5329 867 NA NA NA
1566079200.0 136.726 NA 86 350 0 NA NA NA NA 169 609 0 NA NA NA NA 705 10083 793 NA NA NA NA 893 4710 1017 NA NA NA
1566079200.0 136.727 NA 175 397 0 NA NA NA NA 288 720 0 NA NA NA NA 2079 9445 1166 NA NA NA NA 2456 4991 1809 NA NA NA
1566079200.0 136.729 NA 86 334 0 NA NA NA NA 159 752 0 NA NA NA NA 649 8778 845 NA NA NA NA 930 5470 975 NA NA NA
1566079200.0 136.73 NA 84 414 0 NA NA NA NA 164 740 0 NA NA NA NA 703 8991 774 NA NA NA NA 1006 4992 869 NA NA NA
1566079200.0 136.731 NA 83 421 0 NA NA NA NA 169 745 0 NA NA NA NA 783 9394 794 NA NA NA NA 1350 4134 920 NA NA NA
1566079200.0 136.732 NA 82 351 0 NA NA NA NA 167 639 0 NA NA NA NA 722 7913 533 NA NA NA NA 1773 3783 603 NA NA NA
1566079200.0 136.733 NA 157 64 0 NA NA NA NA 299 138 0 NA NA NA NA 1324 644 354 NA NA NA NA 1925 1206 762 NA NA NA
1566079200.0 136.734 NA 83 326 0 NA NA NA NA 166 644 0 NA NA NA NA 975 10007 799 NA NA NA NA 1443 4564 889 NA NA NA
1566079200.0 136.735 NA 85 263 0 NA NA NA NA 170 567 0 NA NA NA NA 834 3070 710 NA NA NA NA 1862 2613 804 NA NA NA
1566079200.0 136.736 NA 91 363 0 NA NA NA NA 168 651 0 NA NA NA NA 849 12732 1007 NA NA NA NA 1627 6121 1216 NA NA NA
1566079200.0 136.737 NA 89 374 0 NA NA NA NA 163 695 0 NA NA NA NA 854 13837 1064 NA NA NA NA 1632 7006 1506 NA NA NA
1566079200.0 136.738 NA 91 365 0 NA NA NA NA 167 694 0 NA NA NA NA 941 14428 1019 NA NA NA NA 1624 6388 1184 NA NA NA
1566079200.0 136.739 NA 94 363 0 NA NA NA NA 161 707 0 NA NA NA NA 725 15501 795 NA NA NA NA 1141 5974 919 NA NA NA
1566079200.0 136.74 NA 91 409 0 NA NA NA NA 169 725 0 NA NA NA NA 890 14405 949 NA NA NA NA 1623 6466 1267 NA NA NA
1566079200.0 136.741 NA 86 349 0 NA NA NA NA 167 663 0 NA NA NA NA 893 13752 872 NA NA NA NA 1697 5735 1164 NA NA NA
1566079200.0 136.742 NA 87 347 0 NA NA NA NA 164 725 0 NA NA NA NA 795 13402 888 NA NA NA NA 1057 5655 1434 NA NA NA
1566079200.0 136.743 NA 87 363 0 NA NA NA NA 162 643 0 NA NA NA NA 781 12699 795 NA NA NA NA 1143 5693 897 NA NA NA
1566079200.0 136.744 NA 83 441 0 NA NA NA NA 167 833 0 NA NA NA NA 859 14059 868 NA NA NA NA 1246 5676 1354 NA NA NA
1566079200.0 136.745 NA 85 356 0 NA NA NA NA 168 718 0 NA NA NA NA 699 10686 653 NA NA NA NA 906 4516 951 NA NA NA
1566079200.0 136.746 NA 85 337 0 NA NA NA NA 167 642 0 NA NA NA NA 875 13056 821 NA NA NA NA 1243 5587 986 NA NA NA
1566079200.0 136.747 NA 91 373 0 NA NA NA NA 170 739 0 NA NA NA NA 864 12508 1136 NA NA NA NA 1627 5369 1853 NA NA NA
1566079200.0 136.748 NA 87 341 0 NA NA NA NA 167 728 0 NA NA NA NA 678 12934 800 NA NA NA NA 1032 5766 911 NA NA NA
1566079200.0 136.749 NA 83 353 0 NA NA NA NA 167 707 0 NA NA NA NA 871 14957 1115 NA NA NA NA 1137 6058 1181 NA NA NA
1566079200.0 136.75 NA 91 386 0 NA NA NA NA 160 730 0 NA NA NA NA 891 15901 867 NA NA NA NA 1629 6584 1248 NA NA NA
1566079200.0 136.751 NA 90 433 0 NA NA NA NA 168 737 0 NA NA NA NA 885 16368 871 NA NA NA NA 1628 6746 1136 NA NA NA
1566079200.0 136.752 NA 95 342 0 NA NA NA NA 167 691 0 NA NA NA NA 798 14020 865 NA NA NA NA 1140 7473 1073 NA NA NA
1566079200.0 136.753 NA 91 342 0 NA NA NA NA 163 676 0 NA NA NA NA 787 13958 961 NA NA NA NA 1107 5896 1873 NA NA NA
1566079200.0 136.754 NA 91 370 0 NA NA NA NA 178 691 0 NA NA NA NA 735 11626 801 NA NA NA NA 1064 4876 905 NA NA NA
1566079200.0 136.755 NA 89 415 0 NA NA NA NA 167 714 0 NA NA NA NA 838 15144 823 NA NA NA NA 1630 6399 947 NA NA NA
1566079200.0 136.756 NA 85 358 0 NA NA NA NA 166 718 0 NA NA NA NA 654 9367 561 NA NA NA NA 903 4387 669 NA NA NA
1566079200.0 136.757 NA 87 338 0 NA NA NA NA 167 730 0 NA NA NA NA 858 13574 975 NA NA NA NA 1177 5696 1565 NA NA NA
1566079200.0 136.758 NA 81 353 0 NA NA NA NA 171 720 0 NA NA NA NA 742 16111 1126 NA NA NA NA 958 6127 1191 NA NA NA
1566079200.0 136.759 NA 93 378 0 NA NA NA NA 164 644 0 NA NA NA NA 723 18225 815 NA NA NA NA 1141 8429 933 NA NA NA
1566079200.0 136.76 NA 82 366 0 NA NA NA NA 172 712 0 NA NA NA NA 866 19790 1123 NA NA NA NA 1156 8361 1236 NA NA NA
1566079200.0 136.761 NA 82 359 0 NA NA NA NA 172 817 0 NA NA NA NA 751 22450 1030 NA NA NA NA 1524 10572 2090 NA NA NA
1566079200.0 136.7611 NA 191 0 NA NA NA NA NA 322 0 NA NA NA NA NA 5768 211 NA NA NA NA NA 7998 702 NA NA NA NA
1566079200.0 136.762 NA 87 370 0 NA NA NA NA 168 734 0 NA NA NA NA 883 24431 1029 NA NA NA NA 2663 16760 2035 NA NA NA
1566079200.0 136.763 NA 82 338 0 NA NA NA NA 166 691 0 NA NA NA NA 829 19476 934 NA NA NA NA 1088 7653 2078 NA NA NA
1566079200.0 136.764 NA 83 340 0 NA NA NA NA 162 733 0 NA NA NA NA 774 18830 915 NA NA NA NA 847 6945 992 NA NA NA
1566079200.0 136.765 NA 82 356 0 NA NA NA NA 160 693 0 NA NA NA NA 780 16122 916 NA NA NA NA 2085 6109 1149 NA NA NA
1566079200.0 136.766 NA 88 360 0 NA NA NA NA 168 788 0 NA NA NA NA 703 18792 928 NA NA NA NA 818 7039 991 NA NA NA
1566079200.0 136.767 NA 90 362 0 NA NA NA NA 165 677 0 NA NA NA NA 837 13220 559 NA NA NA NA 1523 5834 679 NA NA NA
1566079200.0 136.768 NA 79 335 0 NA NA NA NA 166 689 0 NA NA NA NA 864 17659 948 NA NA NA NA 1412 6763 1152 NA NA NA
1566079200.0 136.769 NA 87 366 0 NA NA NA NA 168 807 0 NA NA NA NA 802 12568 1030 NA NA NA NA 1235 5597 1095 NA NA NA
1566079200.0 136.77 NA 84 387 0 NA NA NA NA 165 709 0 NA NA NA NA 858 12720 826 NA NA NA NA 1247 5387 969 NA NA NA
1566079200.0 136.771 NA 86 364 0 NA NA NA NA 166 695 0 NA NA NA NA 931 13253 981 NA NA NA NA 1351 5844 1124 NA NA NA
1566079200.0 136.772 NA 85 387 0 NA NA NA NA 167 739 0 NA NA NA NA 812 14320 1083 NA NA NA NA 1245 7179 1641 NA NA NA
1566079200.0 136.7721 NA 178 0 NA NA NA NA NA 307 0 NA NA NA NA NA 5453 183 NA NA NA NA NA 7141 341 NA NA NA NA
1566079200.0 136.7722 NA 161 0 NA NA NA NA NA 279 0 NA NA NA NA NA 5875 167 NA NA NA NA NA 7861 397 NA NA NA NA
1566079200.0 136.773 NA 86 415 0 NA NA NA NA 168 836 0 NA NA NA NA 778 13725 830 NA NA NA NA 1140 5313 952 NA NA NA
1566079200.0 136.774 NA 87 352 0 NA NA NA NA 169 657 0 NA NA NA NA 833 13578 1071 NA NA NA NA 1374 5363 1668 NA NA NA
1566079200.0 136.775 NA 88 351 0 NA NA NA NA 169 692 0 NA NA NA NA 720 11808 943 NA NA NA NA 1163 5886 1250 NA NA NA
1566079200.0 136.776 NA 87 362 0 NA NA NA NA 165 718 0 NA NA NA NA 724 11872 836 NA NA NA NA 1157 4839 1074 NA NA NA
1566079200.0 136.777 NA 86 410 0 NA NA NA NA 167 808 0 NA NA NA NA 694 13900 787 NA NA NA NA 1045 6051 892 NA NA NA
1566079200.0 136.778 NA 83 354 0 NA NA NA NA 168 693 0 NA NA NA NA 739 9098 589 NA NA NA NA 1723 3947 734 NA NA NA
1566079200.0 136.779 NA 90 342 0 NA NA NA NA 167 714 0 NA NA NA NA 788 12802 809 NA NA NA NA 1164 5556 884 NA NA NA
1566079200.0 136.78 NA 104 402 0 NA NA NA NA 192 691 0 NA NA NA NA 751 17937 1262 NA NA NA NA 833 6680 1634 NA NA NA
1566079200.0 136.7801 NA 98 0 NA NA NA NA NA 178 0 NA NA NA NA NA 685 308 NA NA NA NA NA 1462 700 NA NA NA NA
1566079200.0 136.7802 NA 73 0 NA NA NA NA NA 148 0 NA NA NA NA NA 489 180 NA NA NA NA NA 962 560 NA NA NA NA
1566079200.0 136.7803 NA 101 0 NA NA NA NA NA 197 0 NA NA NA NA NA 819 266 NA NA NA NA NA 1696 632 NA NA NA NA
1566079200.0 136.781 NA 105 390 0 NA NA NA NA 187 820 0 NA NA NA NA 726 19145 1056 NA NA NA NA 865 7143 1160 NA NA NA
1566079200.0 136.784 NA 104 401 0 NA NA NA NA 184 752 0 NA NA NA NA 727 19429 1057 NA NA NA NA 788 7172 1250 NA NA NA
1566079200.0 136.785 NA 101 399 0 NA NA NA NA 188 733 0 NA NA NA NA 830 21220 1140 NA NA NA NA 2398 9944 1852 NA NA NA
1566079200.0 136.786 NA 108 377 0 NA NA NA NA 189 720 0 NA NA NA NA 720 19678 1056 NA NA NA NA 860 7053 1136 NA NA NA
1566079200.0 136.787 NA 100 437 0 NA NA NA NA 187 755 0 NA NA NA NA 756 18717 1095 NA NA NA NA 1042 7278 1528 NA NA NA
1566079200.0 136.789 NA 106 413 0 NA NA NA NA 185 765 0 NA NA NA NA 670 17408 887 NA NA NA NA 1026 6967 1475 NA NA NA
1566079200.0 136.79 NA 109 393 0 NA NA NA NA 199 799 0 NA NA NA NA 850 11277 919 NA NA NA NA 1245 4851 1050 NA NA NA
1566079200.0 136.791 NA 104 308 0 NA NA NA NA 200 639 0 NA NA NA NA 797 3566 863 NA NA NA NA 1093 4557 1045 NA NA NA
1566079200.0 136.792 NA 101 411 0 NA NA NA NA 200 739 0 NA NA NA NA 835 15784 1347 NA NA NA NA 1062 6478 1406 NA NA NA
1566079200.0 136.793 NA 114 424 0 NA NA NA NA 193 706 0 NA NA NA NA 683 14985 990 NA NA NA NA 1139 6430 1218 NA NA NA
1566079200.0 136.794 NA 104 406 0 NA NA NA NA 191 735 0 NA NA NA NA 858 16655 1334 NA NA NA NA 1188 7412 1531 NA NA NA
1566079200.0 136.795 NA 105 402 0 NA NA NA NA 195 704 0 NA NA NA NA 761 17450 1104 NA NA NA NA 786 6630 1165 NA NA NA
1566079200.0 136.7952 NA 177 0 NA NA NA NA NA 307 0 NA NA NA NA NA 3254 152 NA NA NA NA NA 3070 390 NA NA NA NA
1566079200.0 136.796 NA 104 390 0 NA NA NA NA 195 708 0 NA NA NA NA 729 16629 1117 NA NA NA NA 1087 7875 1257 NA NA NA
1566079200.0 136.797 NA 107 386 0 NA NA NA NA 190 705 0 NA NA NA NA 794 17514 1119 NA NA NA NA 838 7062 1269 NA NA NA
1566079200.0 136.798 NA 115 396 0 NA NA NA NA 196 676 0 NA NA NA NA 698 16177 998 NA NA NA NA 1141 7120 1267 NA NA NA
1566079200.0 136.799 NA 102 438 0 NA NA NA NA 192 793 0 NA NA NA NA 783 15920 1132 NA NA NA NA 1153 6590 1279 NA NA NA
1566079200.0 136.8 NA 110 411 0 NA NA NA NA 198 839 0 NA NA NA NA 709 17257 1106 NA NA NA NA 902 6697 1194 NA NA NA
1566079200.0 136.801 NA 106 433 0 NA NA NA NA 194 706 0 NA NA NA NA 653 10826 796 NA NA NA NA 936 4926 981 NA NA NA
1566079200.0 136.802 NA 103 374 0 NA NA NA NA 191 680 0 NA NA NA NA 831 15351 1117 NA NA NA NA 1193 6335 1251 NA NA NA
1566079200.0 136.803 NA 106 317 0 NA NA NA NA 191 642 0 NA NA NA NA 752 3660 898 NA NA NA NA 922 3018 1582 NA NA NA
1566079200.0 136.804 NA 107 409 0 NA NA NA NA 200 756 0 NA NA NA NA 767 15653 1365 NA NA NA NA 882 6187 1452 NA NA NA
1566079200.0 136.805 NA 104 393 0 NA NA NA NA 197 772 0 NA NA NA NA 745 16831 1135 NA NA NA NA 844 6494 1202 NA NA NA
1566079200.0 136.806 NA 104 404 0 NA NA NA NA 191 735 0 NA NA NA NA 857 15808 1408 NA NA NA NA 1188 6290 1477 NA NA NA
1566079200.0 136.807 NA 108 395 0 NA NA NA NA 188 778 0 NA NA NA NA 764 17241 1125 NA NA NA NA 888 6537 1223 NA NA NA
1566079200.0 136.808 NA 102 411 0 NA NA NA NA 189 814 0 NA NA NA NA 690 17032 1133 NA NA NA NA 651 6558 1266 NA NA NA
1566079200.0 136.809 NA 115 400 0 NA NA NA NA 194 718 0 NA NA NA NA 756 16586 998 NA NA NA NA 1141 8155 1244 NA NA NA
1566079200.0 136.81 NA 117 393 0 NA NA NA NA 196 759 0 NA NA NA NA 677 14695 1114 NA NA NA NA 1140 6124 1341 NA NA NA
1566079200.0 136.811 NA 116 480 0 NA NA NA NA 189 828 0 NA NA NA NA 715 14580 986 NA NA NA NA 1140 6348 1113 NA NA NA
1566079200.0 136.812 NA 116 441 0 NA NA NA NA 197 753 0 NA NA NA NA 714 18423 979 NA NA NA NA 1140 10888 1245 NA NA NA
1566079200.0 136.813 NA 107 430 0 NA NA NA NA 190 669 0 NA NA NA NA 624 10864 800 NA NA NA NA 931 5274 981 NA NA NA
1566079200.0 136.814 NA 103 378 0 NA NA NA NA 189 644 0 NA NA NA NA 848 16024 1130 NA NA NA NA 934 6428 1830 NA NA NA
1566079200.0 136.815 NA 105 311 0 NA NA NA NA 199 641 0 NA NA NA NA 771 3861 915 NA NA NA NA 987 4481 1014 NA NA NA
1566079200.0 136.819 NA 101 420 0 NA NA NA NA 190 814 0 NA NA NA NA 884 24384 1235 NA NA NA NA 2410 13110 2984 NA NA NA
1566079200.0 136.82 NA 108 417 0 NA NA NA NA 198 830 0 NA NA NA NA 830 23504 1175 NA NA NA NA 2676 11890 2625 NA NA NA
1566079200.0 136.821 NA 104 393 0 NA NA NA NA 191 720 0 NA NA NA NA 858 21169 1140 NA NA NA NA 1171 9238 1209 NA NA NA
1566079200.0 136.822 NA 101 390 0 NA NA NA NA 186 720 0 NA NA NA NA 779 20389 1121 NA NA NA NA 1103 7392 1189 NA NA NA
1566079200.0 136.823 NA 102 452 0 NA NA NA NA 188 856 0 NA NA NA NA 801 19459 1150 NA NA NA NA 1130 7226 1498 NA NA NA
1566079200.0 136.824 NA 101 423 0 NA NA NA NA 194 798 0 NA NA NA NA 866 26096 1197 NA NA NA NA 1988 13255 2138 NA NA NA
1566079200.0 136.825 NA 118 450 0 NA NA NA NA 195 798 0 NA NA NA NA 731 14006 796 NA NA NA NA 1064 5556 972 NA NA NA
1566079200.0 136.826 NA 102 389 0 NA NA NA NA 192 749 0 NA NA NA NA 912 21584 1138 NA NA NA NA 1218 9495 1681 NA NA NA
1566079200.0 136.827 NA 111 331 0 NA NA NA NA 200 613 0 NA NA NA NA 948 4190 805 NA NA NA NA 2584 4104 912 NA NA NA
1566079200.0 136.828 NA 101 427 0 NA NA NA NA 199 722 0 NA NA NA NA 899 24157 1461 NA NA NA NA 2079 14541 2486 NA NA NA
1566079200.0 136.829 NA 99 408 0 NA NA NA NA 189 788 0 NA NA NA NA 864 24553 1250 NA NA NA NA 2259 12373 2947 NA NA NA
1566079200.0 136.83 NA 107 423 0 NA NA NA NA 196 790 0 NA NA NA NA 970 24103 1447 NA NA NA NA 2742 12152 2704 NA NA NA
1566079200.0 136.831 NA 111 419 0 NA NA NA NA 193 820 0 NA NA NA NA 769 24064 1048 NA NA NA NA 1030 8496 1166 NA NA NA
1566079200.0 136.8311 NA 170 0 NA NA NA NA NA 304 0 NA NA NA NA NA 2499 172 NA NA NA NA NA 3161 591 NA NA NA NA
1566079200.0 136.832 NA 111 444 0 NA NA NA NA 191 753 0 NA NA NA NA 742 27281 1053 NA NA NA NA 1583 9159 1418 NA NA NA
1566079200.0 136.834 NA 107 397 0 NA NA NA NA 191 670 0 NA NA NA NA 884 23890 1095 NA NA NA NA 2709 10681 2126 NA NA NA
1566079200.0 136.837 NA 117 451 0 NA NA NA NA 193 767 0 NA NA NA NA 649 18306 784 NA NA NA NA 1141 7568 918 NA NA NA
1566079200.0 136.839 NA 109 319 0 NA NA NA NA 198 648 0 NA NA NA NA 717 3946 902 NA NA NA NA 1052 3608 961 NA NA NA
1566079200.0 136.8391 NA 137 407 0 NA NA NA NA 254 766 0 NA NA NA NA 13088 20060 899 NA NA NA NA 21391 7053 1292 NA NA NA
1566079200.0 136.84 NA 104 407 0 NA NA NA NA 197 744 0 NA NA NA NA 845 18250 1167 NA NA NA NA 1201 6997 1373 NA NA NA
1566079200.0 136.841 NA 111 400 0 NA NA NA NA 201 759 0 NA NA NA NA 808 19023 1140 NA NA NA NA 950 7368 1515 NA NA NA
1566079200.0 136.842 NA 103 415 0 NA NA NA NA 203 820 0 NA NA NA NA 932 25300 1171 NA NA NA NA 2088 11356 3386 NA NA NA
1566079200.0 136.843 NA 105 421 0 NA NA NA NA 193 778 0 NA NA NA NA 726 28456 1063 NA NA NA NA 618 9792 1524 NA NA NA
1566079200.0 136.844 NA 113 383 0 NA NA NA NA 193 781 0 NA NA NA NA 757 18619 959 NA NA NA NA 1141 10260 1240 NA NA NA
1566079200.0 136.845 NA 101 376 0 NA NA NA NA 195 693 0 NA NA NA NA 806 15549 1096 NA NA NA NA 691 6374 1263 NA NA NA
1566079200.0 136.846 NA 102 374 0 NA NA NA NA 189 745 0 NA NA NA NA 844 15022 1157 NA NA NA NA 1057 6676 1248 NA NA NA
1566079200.0 136.849 NA 105 406 0 NA NA NA NA 190 720 0 NA NA NA NA 701 15671 1428 NA NA NA NA 909 6284 1494 NA NA NA
1566079200.0 136.85 NA 104 423 0 NA NA NA NA 192 757 0 NA NA NA NA 713 17281 1168 NA NA NA NA 881 7456 1617 NA NA NA
1566079200.0 136.8501 NA 104 398 0 NA NA NA NA 189 676 0 NA NA NA NA 735 19247 1162 NA NA NA NA 926 7596 1216 NA NA NA
1566079200.0 136.852 NA 107 408 0 NA NA NA NA 190 757 0 NA NA NA NA 756 18738 1162 NA NA NA NA 906 7281 1302 NA NA NA
1566079200.0 136.8521 NA 172 0 NA NA NA NA NA 314 0 NA NA NA NA NA 2682 154 NA NA NA NA NA 3020 620 NA NA NA NA
1566079200.0 136.853 NA 102 420 0 NA NA NA NA 193 765 0 NA NA NA NA 646 17203 1175 NA NA NA NA 701 6674 1230 NA NA NA
1566079200.0 136.854 NA 102 399 0 NA NA NA NA 193 721 0 NA NA NA NA 796 18222 1160 NA NA NA NA 1171 7065 1457 NA NA NA
1566079200.0 136.855 NA 116 492 0 NA NA NA NA 195 801 0 NA NA NA NA 723 16004 1148 NA NA NA NA 1142 6465 1435 NA NA NA
1566079200.0 136.856 NA 112 460 0 NA NA NA NA 188 752 0 NA NA NA NA 832 12019 1290 NA NA NA NA 1632 5440 1637 NA NA NA
1566079200.0 136.8561 NA 99 354 0 NA NA NA NA 181 589 0 NA NA NA NA 540 3275 910 NA NA NA NA 998 4077 1325 NA NA NA
1566079200.0 136.8562 NA 93 319 0 NA NA NA NA 174 632 0 NA NA NA NA 414 3165 1031 NA NA NA NA 919 2737 1495 NA NA NA
1566079200.0 136.857 NA 105 391 0 NA NA NA NA 191 704 0 NA NA NA NA 853 16923 1164 NA NA NA NA 883 6683 1228 NA NA NA
1566079200.0 136.858 NA 107 335 0 NA NA NA NA 198 625 0 NA NA NA NA 992 3663 822 NA NA NA NA 2068 3519 933 NA NA NA
1566079200.0 136.86 NA 105 383 0 NA NA NA NA 198 641 0 NA NA NA NA 829 16979 1157 NA NA NA NA 850 6644 1215 NA NA NA
1566079200.0 136.861 NA 102 414 0 NA NA NA NA 187 689 0 NA NA NA NA 868 21608 1496 NA NA NA NA 2317 11958 2610 NA NA NA
1566079200.0 136.862 NA 103 439 0 NA NA NA NA 192 785 0 NA NA NA NA 840 23705 1263 NA NA NA NA 2345 11954 2437 NA NA NA
1566079200.0 136.863 NA 101 417 0 NA NA NA NA 189 797 0 NA NA NA NA 950 22759 1488 NA NA NA NA 2362 12964 2055 NA NA NA
1566079200.0 136.864 NA 103 422 0 NA NA NA NA 192 801 0 NA NA NA NA 860 26484 1225 NA NA NA NA 2101 19972 2694 NA NA NA
1566079200.0 136.8642 NA 100 423 0 NA NA NA NA 195 800 0 NA NA NA NA 881 25991 1261 NA NA NA NA 2071 13973 1936 NA NA NA
1566079200.0 136.8643 NA 101 425 0 NA NA NA NA 188 752 0 NA NA NA NA 911 26225 1213 NA NA NA NA 2144 18142 2667 NA NA NA
1566079200.0 136.865 NA 104 436 0 NA NA NA NA 188 894 0 NA NA NA NA 669 23788 1103 NA NA NA NA 1550 8483 1155 NA NA NA
1566079200.0 136.866 NA 100 406 0 NA NA NA NA 182 687 0 NA NA NA NA 923 23697 1262 NA NA NA NA 2361 11766 2438 NA NA NA
1566079200.0 136.868 NA 105 449 0 NA NA NA NA 189 803 0 NA NA NA NA 665 17708 1422 NA NA NA NA 823 6783 1490 NA NA NA
1566079200.0 136.869 NA 101 413 0 NA NA NA NA 193 695 0 NA NA NA NA 1041 24389 1245 NA NA NA NA 2156 13281 1639 NA NA NA
1566079200.0 136.87 NA 109 324 0 NA NA NA NA 199 612 0 NA NA NA NA 852 4505 823 NA NA NA NA 1360 5276 912 NA NA NA
1566079200.0 136.871 NA 106 424 0 NA NA NA NA 191 807 0 NA NA NA NA 726 26784 1100 NA NA NA NA 575 9528 1213 NA NA NA
1566079200.0 136.872 NA 101 413 0 NA NA NA NA 189 714 0 NA NA NA NA 964 23809 1183 NA NA NA NA 2385 11535 2813 NA NA NA
1566079200.0 136.876 NA 106 419 0 NA NA NA NA 194 788 0 NA NA NA NA 821 23905 1232 NA NA NA NA 2827 11894 2175 NA NA NA
1566079200.0 136.879 NA 107 451 0 NA NA NA NA 185 782 0 NA NA NA NA 756 19299 1191 NA NA NA NA 968 7253 1266 NA NA NA
1566079200.0 136.88 NA 105 438 0 NA NA NA NA 186 749 0 NA NA NA NA 720 15639 1403 NA NA NA NA 858 6396 1472 NA NA NA
1566079200.0 136.881 NA 102 394 0 NA NA NA NA 190 762 0 NA NA NA NA 922 19165 1194 NA NA NA NA 1222 8867 1731 NA NA NA
1566079200.0 136.882 NA 105 347 0 NA NA NA NA 195 697 0 NA NA NA NA 865 5293 1012 NA NA NA NA 758 5293 1097 NA NA NA
1566079200.0 136.883 NA 101 422 0 NA NA NA NA 190 749 0 NA NA NA NA 882 24968 1269 NA NA NA NA 2062 14535 2404 NA NA NA
1566079200.0 136.884 NA 103 398 0 NA NA NA NA 194 699 0 NA NA NA NA 906 20009 1196 NA NA NA NA 1222 9561 1400 NA NA NA
1566079200.0 136.889 NA 101 428 0 NA NA NA NA 189 761 0 NA NA NA NA 852 22783 1210 NA NA NA NA 2259 11636 2502 NA NA NA
1566079200.0 136.891 NA 105 456 0 NA NA NA NA 192 811 0 NA NA NA NA 824 18887 1213 NA NA NA NA 1200 7374 1313 NA NA NA
1566079200.0 136.894 NA 113 387 0 NA NA NA NA 195 709 0 NA NA NA NA 846 8588 901 NA NA NA NA 1164 4291 1149 NA NA NA
1566079200.0 136.895 NA 103 417 0 NA NA NA NA 196 782 0 NA NA NA NA 901 23409 1317 NA NA NA NA 2172 12217 2923 NA NA NA
1566079200.0 136.898 NA 101 407 0 NA NA NA NA 185 766 0 NA NA NA NA 885 22343 1130 NA NA NA NA 2283 12609 2208 NA NA NA
1566079200.0 1361.18 68 204 333 0 NA NA NA 149 555 624 0 NA NA NA 4793 2618 2553 1184 NA NA NA 3264 1258 3691 1601 NA NA NA
1566079200.0 1362.18 64 204 331 0 NA NA NA 145 520 626 0 NA NA NA 8315 2618 2655 1184 NA NA NA 5106 1281 3423 1641 NA NA NA
1566079200.0 1363.18 63 203 333 0 NA NA NA 147 568 703 0 NA NA NA 7914 2615 2606 1196 NA NA NA 5250 1541 3305 1765 NA NA NA
